,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P2_1,P2_2,P2_3,ENT
67246,6,2,2,3,1,2,2,4,1,1,30
67247,8,2,6,5,1,2,2,6,2,2,30
67248,9,2,6,5,1,2,2,6,1,1,30
67249,10,2,2,5,1,2,2,6,1,1,30
67250,13,2,2,5,1,2,2,4,1,1,30
67251,14,2,2,2,1,2,2,4,1,1,30
67252,15,2,1,5,1,1,2,3,1,1,30
67253,16,2,2,5,1,2,2,2,1,1,30
67254,18,1,2,5,1,2,2,3,1,1,30
67255,19,2,2,5,1,2,2,3,1,1,30
67256,20,2,2,5,1,2,2,4,1,1,30
67257,21,2,2,5,1,2,1,3,1,1,30
67258,1,2,2,2,1,1,2,3,1,1,30
67259,2,2,1,2,1,1,2,3,1,1,30
67260,6,3,1,1,1,2,2,5,1,1,30
67261,8,3,1,1,1,1,1,4,1,1,30
67262,9,3,1,1,1,1,1,1,1,1,30
67263,11,2,6,2,1,1,2,2,1,1,30
67264,12,2,2,2,1,1,2,2,1,1,30
67265,13,2,2,2,1,2,2,1,1,1,30
67266,14,2,6,2,1,2,1,13,1,1,30
67267,15,1,6,2,1,2,2,4,1,1,30
67268,16,3,6,2,1,1,1,10,1,1,30
67269,17,2,1,2,1,1,1,5,1,1,30
67270,18,2,6,2,1,1,1,4,1,1,30
67271,19,2,6,2,1,1,1,3,1,1,30
67272,20,2,1,2,1,1,2,4,1,1,30
67273,1,2,2,2,1,2,2,2,1,1,30
67274,2,2,2,2,1,2,1,8,1,1,30
67275,3,2,2,2,1,1,2,4,1,1,30
67276,4,2,1,2,1,1,1,5,1,1,30
67277,5,2,2,2,1,1,2,7,1,1,30
67278,6,2,1,5,1,2,2,3,1,1,30
67279,7,2,2,5,1,2,2,4,1,1,30
67280,9,2,2,2,1,1,2,2,1,1,30
67281,10,2,2,2,1,2,2,2,1,1,30
67282,11,1,2,2,1,2,2,5,1,1,30
67283,12,2,2,2,1,1,1,5,1,1,30
67284,13,1,2,2,2,2,2,1,1,1,30
67285,14,2,2,2,1,1,1,4,1,1,30
67286,16,2,2,2,1,2,2,4,1,1,30
67287,17,2,2,2,1,1,1,2,1,1,30
67288,18,2,6,5,1,2,2,3,1,1,30
67289,19,2,1,2,1,1,1,5,1,1,30
67290,20,2,2,5,1,1,1,1,1,1,30
67291,1,2,4,2,1,1,2,1,1,1,30
67292,2,2,2,2,1,1,1,3,1,1,30
67293,3,2,2,2,1,1,1,4,1,1,30
67294,4,2,1,2,1,1,1,1,1,1,30
67295,5,2,2,2,1,1,2,3,1,1,30
67296,6,2,2,2,1,1,1,10,1,1,30
67297,7,2,2,2,1,1,1,3,1,1,30
67298,8,2,2,2,1,1,1,2,1,1,30
67299,9,2,4,2,1,2,2,1,1,1,30
67300,10,2,2,2,1,1,1,5,1,1,30
67301,11,2,2,2,1,2,1,6,1,1,30
67302,13,2,1,2,1,1,1,3,1,1,30
67303,14,2,2,2,1,1,1,2,1,1,30
67304,15,2,1,2,1,1,1,4,1,1,30
67305,16,2,6,5,1,1,1,2,1,1,30
67306,17,2,6,2,1,1,1,3,1,1,30
67307,18,1,6,2,1,1,1,4,1,1,30
67308,19,2,6,2,1,1,1,5,1,1,30
67309,20,2,6,5,1,1,1,3,1,1,30
67310,1,3,2,1,1,2,1,4,1,1,30
67311,2,2,1,1,1,2,2,5,1,1,30
67312,3,2,2,1,1,2,2,2,1,1,30
67313,4,2,2,2,1,2,2,7,1,1,30
67314,5,2,2,2,1,2,2,6,1,1,30
67315,6,2,2,2,2,2,2,4,1,1,30
67316,7,2,1,1,1,1,1,8,1,1,30
67317,8,2,2,1,1,2,1,6,1,1,30
67318,10,2,2,5,1,2,1,6,1,1,30
67319,11,2,2,2,1,2,2,4,1,1,30
67320,12,2,2,2,1,2,2,7,1,1,30
67321,13,2,2,1,1,1,2,5,1,1,30
67322,14,2,2,5,1,2,2,4,1,1,30
67323,15,2,2,2,1,2,1,4,1,1,30
67324,16,2,2,2,1,1,2,4,1,1,30
67325,17,2,2,2,1,2,2,2,1,1,30
67326,18,2,2,5,1,2,2,4,1,1,30
67327,19,2,2,3,1,2,2,4,1,1,30
67328,20,2,1,3,1,1,2,6,1,1,30
67329,1,2,2,2,1,1,1,4,1,1,30
67330,2,3,2,2,1,1,1,5,1,1,30
67331,3,2,2,2,1,1,1,4,1,1,30
67332,3,2,2,2,1,2,2,4,1,1,30
67333,4,2,2,2,1,2,2,2,1,1,30
67334,5,1,2,2,1,2,2,3,1,1,30
67335,6,2,2,2,1,2,2,4,1,1,30
67336,7,2,2,2,1,1,2,6,1,1,30
67337,8,2,2,5,1,2,2,3,1,1,30
67338,9,2,1,2,1,1,2,1,1,1,30
67339,10,1,2,2,1,2,2,4,1,1,30
67340,11,2,2,2,1,1,2,4,1,1,30
67341,12,2,2,2,1,2,2,3,1,1,30
67342,13,2,2,2,1,2,2,3,1,1,30
67343,14,2,2,5,1,2,2,3,1,1,30
67344,15,2,2,5,1,2,2,2,1,1,30
67345,16,2,2,2,1,2,2,3,1,1,30
67346,17,2,2,2,1,2,2,4,1,1,30
67347,18,2,2,5,1,2,2,1,1,1,30
67348,19,2,2,5,1,1,2,3,1,1,30
67349,1,2,1,2,1,1,1,2,1,1,30
67350,2,2,2,2,1,1,1,4,1,1,30
67351,3,2,6,2,2,2,2,4,1,1,30
67352,4,2,2,2,1,1,1,4,1,1,30
67353,5,2,2,2,1,1,1,4,1,1,30
67354,6,2,2,2,1,1,1,3,1,1,30
67355,7,2,6,2,1,2,2,1,1,1,30
67356,8,2,6,2,1,2,2,2,1,1,30
67357,9,2,6,2,1,1,2,3,1,1,30
67358,10,2,6,2,1,2,2,2,1,1,30
67359,11,2,6,2,1,1,1,3,1,1,30
67360,12,2,6,2,1,1,2,4,1,1,30
67361,13,1,2,2,1,2,2,2,1,1,30
67362,14,2,6,2,1,1,1,2,1,1,30
67363,15,2,6,2,1,1,1,3,1,1,30
67364,19,2,2,2,1,1,1,2,1,1,30
67365,20,1,6,2,2,2,2,7,1,1,30
67366,1,2,2,2,1,2,2,2,1,1,30
67367,2,2,1,5,1,1,1,4,1,1,30
67368,4,3,2,2,1,1,1,4,1,1,30
67369,5,2,2,2,1,2,2,4,1,1,30
67370,7,1,3,1,2,2,2,1,1,1,30
67371,8,2,1,2,1,1,1,1,1,1,30
67372,9,3,1,2,1,1,1,4,1,1,30
67373,10,2,2,2,1,2,2,4,1,1,30
67374,11,2,1,1,1,1,1,2,1,1,30
67375,12,2,2,2,1,1,2,2,1,1,30
67376,13,2,2,5,1,1,1,3,1,1,30
67377,14,2,1,2,1,2,1,2,1,1,30
67378,16,2,2,5,1,1,1,2,1,1,30
67379,17,1,1,5,1,1,2,4,1,1,30
67380,18,2,2,4,1,1,2,8,1,1,30
67381,19,2,2,5,1,1,2,3,1,1,30
67382,20,2,1,2,1,1,1,2,1,1,30
67383,1,2,1,2,1,1,1,2,1,1,30
67384,2,2,6,2,1,1,1,5,1,1,30
67385,3,2,6,2,1,1,1,5,1,1,30
67386,4,2,6,2,1,1,2,3,1,1,30
67387,5,2,6,2,1,1,2,5,1,1,30
67388,6,2,6,2,1,1,2,2,1,1,30
67389,7,2,1,2,1,1,1,4,1,1,30
67390,8,3,6,2,1,1,1,4,1,1,30
67391,9,2,6,2,1,1,2,5,1,1,30
67392,10,2,6,2,1,1,2,3,1,1,30
67393,12,2,2,2,1,1,2,2,1,1,30
67394,14,2,2,2,1,2,2,6,1,1,30
67395,15,2,2,2,1,2,1,2,1,1,30
67396,16,2,6,2,1,1,2,4,1,1,30
67397,17,2,6,2,1,2,2,4,1,1,30
67398,18,2,6,2,1,2,2,3,1,1,30
67399,19,2,6,2,1,1,1,4,1,1,30
67400,20,2,5,2,1,1,2,4,1,1,30
67401,1,2,1,2,1,1,2,3,1,1,30
67402,2,2,1,2,1,1,1,4,1,1,30
67403,3,2,1,2,1,1,2,5,1,1,30
67404,4,2,2,2,1,1,1,4,1,1,30
67405,5,3,1,2,1,1,1,2,1,1,30
67406,6,2,1,1,1,1,2,2,1,1,30
67407,7,2,2,1,1,1,1,4,1,1,30
67408,8,2,2,1,1,1,1,6,1,1,30
67409,9,3,2,2,1,1,1,2,1,1,30
67410,10,2,2,1,1,1,2,5,2,2,30
67411,11,2,2,2,1,1,1,4,1,1,30
67412,12,2,2,2,1,1,1,4,1,1,30
67413,13,3,2,2,1,1,2,2,1,1,30
67414,14,2,1,2,1,1,2,7,1,1,30
67415,15,2,2,2,1,1,1,7,1,1,30
67416,16,2,2,1,1,1,1,6,1,1,30
67417,17,2,1,1,1,1,1,9,1,1,30
67418,18,1,1,2,2,2,2,4,1,1,30
67419,19,2,1,2,1,2,1,2,1,1,30
67420,20,3,1,1,1,1,1,6,1,1,30
67421,1,2,2,2,1,1,1,4,1,1,30
67422,2,1,2,2,1,2,2,1,1,1,30
67423,3,2,2,2,1,2,2,3,1,1,30
67424,4,2,2,2,1,2,2,1,1,1,30
67425,5,1,2,2,1,1,2,2,1,1,30
67426,7,1,1,2,1,1,2,5,1,1,30
67427,8,1,1,5,1,2,2,6,1,1,30
67428,9,2,2,2,1,1,2,4,1,1,30
67429,11,1,2,5,2,2,2,4,1,1,30
67430,12,1,4,2,1,2,2,4,1,1,30
67431,13,1,2,5,1,1,2,4,1,1,30
67432,14,1,4,2,1,2,2,3,1,1,30
67433,15,1,4,2,1,2,2,6,1,1,30
67434,16,2,2,5,1,1,2,6,1,1,30
67435,17,3,2,2,1,2,2,3,1,1,30
67436,18,1,2,2,1,1,2,6,1,1,30
67437,19,2,2,2,1,2,2,1,1,1,30
67438,20,2,1,2,1,1,2,6,2,2,30
67439,1,2,2,2,1,1,2,1,1,1,30
67440,3,2,2,2,1,2,1,5,1,1,30
67441,4,2,1,2,1,1,1,2,1,1,30
67442,5,2,2,2,1,2,2,7,1,1,30
67443,6,2,2,5,1,2,2,2,1,1,30
67444,7,2,2,5,1,2,2,2,1,1,30
67445,9,2,2,2,1,2,2,4,1,1,30
67446,10,2,2,2,1,1,1,2,1,1,30
67447,11,2,2,2,1,1,1,3,1,1,30
67448,12,2,2,2,1,1,1,9,1,1,30
67449,13,2,2,2,1,1,2,3,1,1,30
67450,14,2,2,2,1,2,2,1,1,1,30
67451,15,3,2,2,1,1,2,3,1,1,30
67452,16,2,2,2,1,1,2,3,1,1,30
67453,17,2,1,2,1,1,1,5,1,1,30
67454,18,2,2,2,1,1,1,3,1,1,30
67455,19,2,2,2,1,1,1,4,1,1,30
67456,1,2,4,2,2,2,2,1,1,1,30
67457,2,2,2,2,2,2,2,1,1,1,30
67458,3,2,6,2,2,2,2,2,1,1,30
67459,4,2,1,2,1,1,2,1,1,1,30
67460,5,2,1,1,1,1,1,3,1,1,30
67461,6,2,2,5,1,2,1,5,1,1,30
67462,7,1,4,2,2,2,2,1,1,1,30
67463,8,3,4,2,1,1,1,4,1,1,30
67464,9,2,2,2,1,1,1,7,1,1,30
67465,10,2,2,2,1,2,2,1,1,1,30
67466,11,2,2,2,1,1,1,4,1,1,30
67467,12,2,2,2,1,1,1,5,1,1,30
67468,13,2,1,2,1,1,2,3,1,1,30
67469,14,2,2,2,1,1,1,3,1,1,30
67470,15,1,2,2,1,1,1,4,1,1,30
67471,16,3,1,1,1,1,1,3,1,1,30
67472,12,2,2,2,1,1,1,8,2,2,30
67473,13,2,2,2,1,2,2,3,1,1,30
67474,14,2,2,2,1,2,2,3,1,1,30
67475,15,2,2,2,1,2,2,2,1,1,30
67476,16,2,2,2,1,1,1,5,1,1,30
67477,17,1,2,4,1,2,2,3,1,1,30
67478,18,2,2,2,1,2,2,5,1,1,30
67479,19,2,1,4,1,2,1,6,1,1,30
67480,20,2,1,2,1,2,1,5,1,1,30
67481,1,2,2,2,1,1,1,3,1,1,30
67482,2,2,2,2,1,1,2,5,1,1,30
67483,3,2,2,2,1,1,2,2,1,1,30
67484,4,2,1,2,1,1,1,4,1,1,30
67485,5,2,2,2,1,1,1,1,1,1,30
67486,6,2,2,5,1,1,2,2,1,1,30
67487,7,2,1,4,1,1,2,5,1,1,30
67488,8,2,1,3,1,2,2,7,1,1,30
67489,9,2,2,2,1,1,1,6,1,1,30
67490,11,2,2,2,1,2,2,4,1,1,30
67491,13,2,1,2,1,1,1,5,1,1,30
67492,14,2,2,2,1,1,1,3,1,1,30
67493,15,2,2,2,1,1,1,4,1,1,30
67494,16,2,2,5,1,2,2,1,1,1,30
67495,17,2,2,5,1,2,2,1,1,1,30
67496,19,2,2,2,1,1,2,3,1,1,30
67497,20,3,1,2,1,1,2,3,1,1,30
67498,1,2,2,2,1,1,1,2,1,1,30
67499,2,1,2,2,1,1,2,2,1,1,30
67500,3,2,2,1,1,1,1,4,1,1,30
67501,5,2,1,1,1,1,1,6,1,1,30
67502,6,3,2,2,1,1,1,4,1,1,30
67503,7,2,2,2,1,1,1,3,1,1,30
67504,9,2,2,2,1,1,2,3,1,1,30
67505,10,2,4,2,1,2,2,1,1,1,30
67506,11,2,2,2,1,1,1,5,1,1,30
67507,13,2,2,2,1,1,1,7,1,1,30
67508,19,3,1,1,1,1,2,2,1,1,30
67509,20,3,1,1,1,1,1,5,1,1,30
67510,1,2,2,2,1,1,2,8,1,1,30
67511,2,2,2,2,1,1,2,3,1,1,30
67512,3,3,2,5,1,1,1,3,1,1,30
67513,4,2,2,2,1,1,1,4,1,1,30
67514,5,2,2,5,1,2,2,3,1,1,30
67515,6,2,2,2,1,1,2,2,1,1,30
67516,7,2,2,2,1,1,1,5,1,1,30
67517,8,2,2,2,1,1,1,6,1,1,30
67518,9,2,2,2,1,1,1,5,1,1,30
67519,10,2,2,2,1,1,1,5,1,1,30
67520,11,2,1,2,1,1,2,3,1,1,30
67521,12,2,1,2,1,1,1,2,1,1,30
67522,13,2,2,2,1,1,1,4,1,1,30
67523,14,2,2,2,1,1,2,3,1,1,30
67524,15,2,1,2,1,1,1,5,1,1,30
67525,17,2,1,2,1,1,1,7,1,1,30
67526,18,2,1,2,1,1,2,5,1,1,30
67527,19,2,1,5,1,1,1,5,1,1,30
67528,20,2,2,5,1,2,2,3,1,1,30
67529,1,1,1,2,1,2,2,5,1,1,30
67530,2,2,2,2,1,2,2,6,1,1,30
67531,3,1,2,2,1,2,2,3,1,1,30
67532,4,1,2,2,1,2,2,1,1,1,30
67533,5,1,2,2,1,1,2,6,1,1,30
67534,6,1,2,2,1,2,2,3,1,1,30
67535,7,2,2,2,1,1,2,2,1,1,30
67536,8,1,2,2,1,1,2,5,1,1,30
67537,9,1,2,2,1,2,2,3,1,1,30
67538,10,1,2,2,1,2,2,4,1,1,30
67539,11,1,2,5,1,1,2,1,1,1,30
67540,12,2,2,5,1,2,2,1,1,1,30
67541,14,2,2,2,1,2,2,3,1,1,30
67542,15,1,2,2,1,2,2,3,1,1,30
67543,16,1,2,2,1,2,2,6,1,1,30
67544,17,1,2,5,1,2,2,3,1,1,30
67545,18,1,2,2,1,1,1,5,1,1,30
67546,19,2,2,5,1,2,2,5,1,1,30
67547,20,1,2,2,2,2,2,4,1,1,30
67548,1,2,6,5,1,2,2,3,1,1,30
67549,2,3,5,2,1,1,2,6,1,1,30
67550,3,2,5,2,1,2,2,4,1,1,30
67551,4,2,4,2,1,1,1,3,1,1,30
67552,5,2,6,5,1,2,2,4,1,1,30
67553,6,2,6,5,1,2,2,4,1,1,30
67554,7,2,6,2,1,1,2,5,1,1,30
67555,8,1,6,5,1,2,2,5,1,1,30
67556,10,2,6,5,1,2,2,4,1,1,30
67557,11,2,6,5,1,1,2,2,1,1,30
67558,12,2,6,2,1,1,2,6,2,2,30
67559,13,2,6,2,1,1,1,6,1,1,30
67560,14,2,6,2,1,2,1,8,1,1,30
67561,15,2,6,5,1,2,2,3,1,1,30
67562,16,2,2,2,1,2,2,1,1,1,30
67563,17,2,6,2,1,2,2,4,1,1,30
67564,18,1,6,5,1,1,1,10,1,1,30
67565,19,2,6,3,1,2,2,3,1,1,30
67566,1,2,2,2,1,1,1,5,1,1,30
67567,2,2,2,2,1,1,1,3,1,1,30
67568,3,3,2,2,1,1,2,7,1,1,30
67569,4,2,2,2,1,1,1,1,1,1,30
67570,5,2,2,2,1,2,2,4,1,1,30
67571,6,3,1,2,1,1,1,3,1,1,30
67572,7,2,2,2,1,1,1,5,1,1,30
67573,8,2,1,2,1,1,1,6,1,1,30
67574,9,2,2,5,1,1,2,3,1,1,30
67575,10,2,2,5,1,1,2,4,1,1,30
67576,11,2,1,2,1,2,2,2,1,1,30
67577,12,2,2,5,1,1,2,1,1,1,30
67578,13,2,1,2,1,1,1,5,1,1,30
67579,14,2,2,2,1,1,2,3,1,1,30
67580,15,2,2,2,1,1,2,5,1,1,30
67581,16,2,6,2,1,1,1,4,1,1,30
67582,17,2,2,2,1,1,1,4,1,1,30
67583,20,2,2,2,1,1,1,5,1,1,30
67584,1,2,6,2,1,1,1,9,1,1,30
67585,2,2,2,2,1,1,1,3,1,1,30
67586,4,2,2,2,1,1,1,4,1,1,30
67587,5,2,2,2,1,1,1,3,1,1,30
67588,6,2,2,2,1,1,1,4,1,1,30
67589,7,2,1,2,1,1,1,5,1,1,30
67590,8,2,6,2,1,1,2,3,1,1,30
67591,9,1,2,2,2,2,2,2,1,1,30
67592,10,2,2,2,1,1,2,2,1,1,30
67593,11,2,1,2,1,1,1,4,1,1,30
67594,12,2,5,2,1,1,2,4,1,1,30
67595,13,1,2,2,1,2,2,3,1,1,30
67596,14,2,2,2,1,1,1,2,1,1,30
67597,15,2,1,2,1,1,1,2,1,1,30
67598,16,2,1,2,1,1,1,3,1,1,30
67599,17,2,6,2,1,1,1,3,1,1,30
67600,18,2,6,5,2,2,2,1,1,1,30
67601,19,2,6,3,1,2,1,1,1,1,30
67602,20,2,2,2,1,1,1,4,1,1,30
67603,1,2,1,2,1,1,2,14,1,1,30
67604,2,2,2,2,1,2,2,3,1,1,30
67605,3,2,1,2,1,1,2,5,1,1,30
67606,4,2,1,2,1,1,1,5,1,1,30
67607,6,2,1,2,1,2,1,4,1,1,30
67608,7,2,1,2,2,2,2,5,1,1,30
67609,8,2,2,2,1,1,1,2,1,1,30
67610,9,2,4,2,1,1,1,3,1,1,30
67611,10,2,2,2,1,2,2,2,1,1,30
67612,11,3,2,2,1,1,1,4,1,1,30
67613,14,2,6,2,1,1,2,3,1,1,30
67614,15,2,3,2,2,2,2,5,1,1,30
67615,17,3,1,2,1,1,1,1,1,1,30
67616,18,2,6,2,1,1,1,5,1,1,30
67617,19,2,6,2,1,1,1,4,1,1,30
67618,20,3,6,2,1,1,1,4,1,1,30
67619,2,2,2,2,1,1,2,2,1,1,30
67620,3,2,2,2,1,1,2,3,1,1,30
67621,4,2,1,2,1,1,1,2,1,1,30
67622,5,2,2,2,1,1,1,8,1,1,30
67623,6,2,2,2,1,1,1,5,1,1,30
67624,7,2,1,2,1,1,2,7,1,1,30
67625,8,2,2,2,1,2,2,6,1,1,30
67626,10,2,1,2,1,1,1,4,1,1,30
67627,11,2,2,2,1,1,1,4,1,1,30
67628,12,2,2,2,1,1,1,5,1,1,30
67629,13,2,2,2,1,2,1,4,1,1,30
67630,14,1,2,5,1,1,2,3,1,1,30
67631,15,2,2,2,1,1,2,3,1,1,30
67632,16,2,2,2,1,1,2,4,1,1,30
67633,17,2,1,2,1,1,2,4,1,1,30
67634,18,2,1,2,1,1,1,3,1,1,30
67635,20,2,1,2,1,2,2,3,1,1,30
67636,1,2,1,1,1,2,2,1,1,1,30
67637,2,2,1,1,1,1,2,2,1,1,30
67638,3,2,1,1,1,2,2,4,1,1,30
67639,4,2,1,1,1,1,2,6,1,1,30
67640,5,2,2,1,1,1,2,4,1,1,30
67641,6,2,1,1,1,1,1,9,1,1,30
67642,7,2,2,1,1,1,2,2,1,1,30
67643,8,2,2,4,1,1,2,4,1,1,30
67644,9,2,2,4,1,2,2,1,1,1,30
67645,10,3,1,1,1,1,1,6,1,1,30
67646,11,2,2,4,1,1,1,4,1,1,30
67647,12,2,2,4,1,2,1,5,1,1,30
67648,1,3,1,2,1,1,1,1,1,1,31
67649,2,3,1,2,1,1,2,1,1,1,31
67650,3,3,1,2,1,1,1,4,1,1,31
67651,4,3,1,2,1,1,1,3,1,1,31
67652,5,3,1,2,1,1,1,6,1,1,31
67653,1,3,1,2,1,1,1,5,1,1,31
67654,2,3,1,2,1,1,1,8,1,1,31
67655,3,3,1,2,1,1,1,3,1,1,31
67656,4,3,1,2,1,1,1,4,1,1,31
67657,2,3,1,2,1,1,1,2,1,1,31
67658,1,3,1,2,1,1,1,2,1,1,31
67659,2,3,1,2,1,1,1,1,1,1,31
67660,3,3,1,2,1,1,1,4,1,1,31
67661,4,3,1,2,1,1,1,6,1,1,31
67662,5,3,1,2,1,2,2,3,1,1,31
67663,3,3,1,2,1,1,1,2,1,1,31
67664,4,3,1,2,1,1,1,2,1,1,31
67665,5,3,1,2,1,1,2,3,1,1,31
67666,1,3,1,2,1,1,1,4,1,1,31
67667,3,3,1,1,1,1,1,4,1,1,31
67668,4,3,1,2,1,1,1,2,1,1,31
67669,5,3,1,2,1,1,1,2,1,1,31
67670,3,3,1,2,1,1,2,3,1,1,31
67671,4,3,1,2,1,1,2,2,1,1,31
67672,5,3,1,2,1,1,1,3,1,1,31
67673,1,3,1,2,1,1,1,3,1,1,31
67674,2,3,1,2,1,1,1,4,1,1,31
67675,3,3,1,2,1,1,1,8,1,1,31
67676,2,3,1,2,1,1,1,4,1,1,31
67677,3,3,1,2,1,1,1,5,1,1,31
67678,5,3,1,2,1,1,1,3,1,1,31
67679,1,3,1,2,1,1,2,3,1,1,31
67680,2,3,1,2,1,1,1,3,1,1,31
67681,3,3,1,2,1,1,1,2,1,1,31
67682,4,3,1,2,1,1,1,6,1,1,31
67683,5,3,1,2,1,1,1,5,1,1,31
67684,1,3,1,2,1,1,1,4,1,1,31
67685,2,3,1,2,1,1,1,4,1,1,31
67686,3,3,1,2,1,1,1,3,1,1,31
67687,4,3,1,1,1,1,1,5,1,1,31
67688,5,3,1,2,1,1,1,4,1,1,31
67689,2,3,1,1,1,1,2,5,1,1,31
67690,4,3,1,1,1,1,1,4,1,1,31
67691,5,3,1,1,1,1,1,5,1,1,31
67692,1,3,1,1,1,1,1,4,1,1,31
67693,2,3,1,2,1,1,2,5,1,1,31
67694,3,3,1,1,1,1,1,3,1,1,31
67695,5,3,1,2,1,1,1,5,1,1,31
67696,1,3,1,2,1,1,1,5,1,1,31
67697,2,3,1,2,1,1,1,1,1,1,31
67698,3,2,1,2,1,1,1,7,1,1,31
67699,5,3,1,2,1,1,1,4,1,1,31
67700,3,3,1,2,1,1,1,3,1,1,31
67701,4,3,1,2,1,1,1,2,1,1,31
67702,1,3,1,2,1,1,1,5,1,1,31
67703,4,3,1,2,1,1,1,2,1,1,31
67704,5,3,1,2,1,1,1,1,1,1,31
67705,2,2,2,5,1,1,2,2,1,1,31
67706,3,2,1,2,1,1,1,3,1,1,31
67707,4,3,1,2,1,1,2,2,1,1,31
67708,5,3,1,2,1,1,1,3,1,1,31
67709,1,3,1,2,1,1,1,4,1,1,31
67710,2,3,1,2,1,1,1,4,1,1,31
67711,3,3,1,2,1,1,1,3,1,1,31
67712,4,3,1,2,1,1,1,4,1,1,31
67713,2,3,1,2,1,1,1,2,1,1,31
67714,3,3,1,2,1,1,1,3,1,1,31
67715,4,3,1,2,1,1,1,4,1,1,31
67716,5,3,1,2,1,1,1,6,1,1,31
67717,13,2,1,1,1,2,2,3,1,1,30
67718,14,2,1,1,1,1,2,3,1,1,30
67719,15,2,2,2,1,2,2,3,1,1,30
67720,16,2,1,1,1,2,2,3,1,1,30
67721,17,2,4,1,2,2,2,1,1,1,30
67722,18,2,2,1,1,1,1,5,1,1,30
67723,19,1,4,1,1,1,2,3,1,1,30
67724,20,2,2,1,1,2,2,4,1,1,30
67725,1,2,1,2,1,2,1,4,1,1,30
67726,2,2,1,2,1,1,2,1,1,1,30
67727,3,3,1,2,1,1,1,5,1,1,30
67728,4,2,2,2,1,1,1,3,1,1,30
67729,5,2,1,2,1,1,1,4,1,1,30
67730,6,2,2,2,1,1,1,4,1,1,30
67731,8,2,2,2,1,2,1,1,1,1,30
67732,9,2,2,2,1,1,2,3,1,1,30
67733,10,2,2,2,1,1,2,2,1,1,30
67734,11,2,2,2,1,1,1,4,1,1,30
67735,12,1,2,2,1,1,1,3,1,1,30
67736,13,2,2,2,1,1,1,6,1,1,30
67737,14,2,2,2,1,2,2,1,1,1,30
67738,15,2,2,2,1,1,1,2,1,1,30
67739,16,2,1,2,1,1,1,2,1,1,30
67740,17,3,2,2,1,1,2,2,1,1,30
67741,18,2,2,2,1,2,2,3,1,1,30
67742,19,2,1,1,1,1,1,2,1,1,30
67743,1,3,1,1,1,1,1,2,1,1,30
67744,2,2,1,1,1,1,1,2,1,1,30
67745,3,2,1,1,1,1,1,3,1,1,30
67746,6,2,1,1,1,1,1,4,1,1,30
67747,7,2,1,1,1,1,1,8,1,1,30
67748,8,3,1,1,1,1,1,3,1,1,30
67749,9,2,1,1,1,1,1,6,1,1,30
67750,10,2,2,2,1,2,2,4,1,1,30
67751,11,2,1,1,1,1,2,4,1,1,30
67752,12,2,1,1,1,1,2,5,1,1,30
67753,13,2,1,1,1,1,1,5,1,1,30
67754,14,2,1,1,1,2,2,3,1,1,30
67755,3,3,1,2,1,1,1,3,1,1,31
67756,4,2,1,2,1,1,1,6,2,2,31
67757,1,3,1,2,1,1,1,5,2,2,31
67758,3,3,1,2,1,1,1,3,1,1,31
67759,4,3,1,2,1,1,2,1,1,1,31
67760,4,3,1,2,1,1,2,2,2,2,31
67761,5,3,1,2,1,1,1,2,1,1,31
67762,1,3,1,2,1,1,1,2,1,1,31
67763,3,3,1,2,1,1,1,4,1,1,31
67764,4,3,1,2,1,1,1,5,2,2,31
67765,5,3,1,2,1,1,1,3,1,1,31
67766,4,3,1,2,1,1,1,2,1,1,31
67767,5,3,1,2,1,1,1,4,1,1,31
67768,1,3,1,2,1,1,1,5,1,1,31
67769,2,3,1,2,1,1,1,4,1,1,31
67770,3,3,1,2,1,1,1,11,2,3,31
67771,2,3,1,2,1,1,2,1,1,1,31
67772,3,2,1,2,1,1,1,5,1,1,31
67773,4,3,1,2,1,1,1,5,1,1,31
67774,5,1,6,5,1,1,2,3,1,1,31
67775,1,3,1,1,1,1,1,6,1,1,31
67776,2,3,1,2,1,1,1,2,1,1,31
67777,4,3,1,2,1,1,1,6,1,1,31
67778,5,3,1,2,1,1,1,2,1,1,31
67779,2,3,1,2,1,1,2,3,1,1,31
67780,3,3,1,2,1,1,2,2,1,1,31
67781,2,2,1,2,1,1,1,2,1,1,31
67782,3,3,1,2,1,1,1,2,1,1,31
67783,5,3,1,2,1,1,2,4,1,1,31
67784,1,3,1,2,1,1,1,3,1,1,31
67785,2,3,1,2,1,1,1,3,1,1,31
67786,3,3,1,2,1,1,1,4,1,1,31
67787,2,3,1,2,1,1,1,7,1,1,31
67788,3,3,1,1,1,1,1,3,1,1,31
67789,5,3,1,1,1,1,1,7,1,1,31
67790,1,3,1,2,1,1,1,4,1,1,31
67791,2,3,4,5,1,1,1,1,1,1,31
67792,3,3,1,2,1,1,1,5,1,1,31
67793,4,3,2,2,1,1,2,3,1,1,31
67794,5,2,6,2,1,1,2,1,1,1,31
67795,1,3,1,2,1,1,1,3,1,1,31
67796,3,2,2,5,2,2,2,5,1,1,31
67797,4,2,1,2,1,1,1,3,1,1,31
67798,5,2,6,2,1,2,2,2,1,1,31
67799,1,2,4,5,1,2,2,4,1,1,31
67800,2,2,2,2,2,1,1,8,2,2,31
67801,4,3,1,2,1,1,1,6,1,1,31
67802,1,3,1,2,1,1,1,2,1,1,31
